pair_id,kn_word,te_word,kn_iso,te_iso,synset_id,gloss,candidate_source,label,origin,annotator,notes
B000888,ನಿಸ್ವಾರ್ಥ,నిస్వార్థం,nisvārtha,nisvārthaṁ,,kn: ಯಾವುದೇ ಬಗೆಯ ತನ್ನತನದ ಸ್ವಾರ್ಥ ಇಲ್ಲದಿರುವ ಗುಣ || te: స్వార్థము లేకపోవడం.,form_similar,,,,
B000889,ನೀಲಕಂಠ,నీలకంఠి,nīlakaṁṭha,nīlakaṁṭhi,,kn: ಸೃಷ್ಠಿಯನ್ನು ನಾಶ ಮಾಡುವ ಹಿಂದು ದೇವರು || te: మధురస్వరంతో పలికేటటువంటి పక్షి,form_similar,,,,
B000890,ನೀಲಿ-ರಂಗು,నీలిరంగు,nīli-raṁgu,nīliraṁgu,,kn: ಯಾವುದು ಬಣ್ಣ ಆಕಾಶ ಅಥವಾ ನೀಲಿ ಬಣ್ಣವಿರುತ್ತದೆಯೋ || te: రాముడి రంగు,form_similar,,,,
B000891,ನ್ಯಾಯವಾದ,న్యాయవాదం,nyāyavāda,nyāyavādaṁ,,kn: ಯಾರೋ ಒಬ್ಬರು ಅನುಚಿತ ಅಥವಾ ನಿಯಮ-ವಿರುದ್ಧವಾಗಿ ಸಂಪಾದನೆ ಮಾಡುತ್ತಿರುವ || te: న్యాయశాస్త్రానికి సంబంధించిన చదువు,form_similar,,,,
B000892,ನ್ಯಾಯವಾದಿ,న్యాయవాధి,nyāyavādi,nyāyavādhi,,kn: ಯಾರು ವಕೀಲವೃತ್ತಿಯ ಪರೀಕ್ಷೆಯನ್ನು ಪಾಸುಮಾಡಿರುವರೋ ಮತ್ತು ನ್ಯಾಯಾಲದಯಲ್ಲಿ ಯಾರದೋ ಪರವಾಗಿ ವಾದಮಾಡುವವ || te: న్యాయస్థానంలో వాధించువాడు,form_similar,,,,
B000893,ಪಂಚಪಾತ,పంచపాత్ర,paṁcapāta,paṁcapātra,,kn: ಒಂದು ಸಸ್ಯದ ಎಲೆ ಮತ್ತು ಕಾಂಡದಿಂದ ಸುಗಂಧವಾದ ಎಣ್ಣೆ ದೊರೆಯುವುದು || te: లోటా ఆకారంలో వుండే రాగి పాత్ర,form_similar,,,,
B000894,ಪಕಾರಾಂತ,ఫకారాంత,pakārāṁta,phakārāṁta,,kn: ಯಾವುದರ ಅಂತ್ಯ ಪ ಅಕ್ಷರದಿಂದಾಗುತ್ತದೆಯೋ || te: ఏదైనా పదం అంతంలో ఫ అక్షరం వచ్చేటటువంటి,form_similar,,,,
B000895,ಪದ್ಮಾಸನ,పద్మాసనం,padmāsana,padmāsanaṁ,,kn: ಕುಳಿತುಕೊಳ್ಳುವಂತಹ ಒಂದು ಭಂಗಿ || te: యోగా సాధనలో కూర్చునే పద్ధతి,form_similar,,,,
B000896,ಪರಮಾರ್ಥಿ,పరమార్థ,paramārthi,paramārtha,,kn: ಯಥಾರ್ಥ/ಉಚಿತ ತತ್ವಗಳನ್ನು ಹುಡುಕಿಕೊಂಡು ಹೋಗುವವ || te: పరులకు ఉపకారం చేసేవాళ్ళు,form_similar,,,,
B000897,ಪರಿಪಕ್ವ,పరిపక్వం,paripakva,paripakvaṁ,,kn: ಪೂರ್ಣವಾಗಿ ವಿಕಸಿತವಾದ || te: కాయగా లేకపోవటం,form_similar,,,,
B000898,ಪರಿಪಾಲಕ,పరిపాలన,paripālaka,paripālana,,kn: ರಕ್ಷಣೆಯನ್ನು ಮಾಡುವ ವ್ಯಕ್ತಿ || te: రాజ్యంలోని అన్ని కార్యాలను ఏర్పాటు చేసి నిర్వహించుట.,form_similar,,,,
B000899,ಪರೋಪಕಾರ,పరోపకారి,parōpakāra,parōpakāri,,kn: ಬೇರೆಯವರಿಗೆ ಮಾಡುವ ಉಪಕಾರ ಅಥವಾ ನೆರವು || te: పరులకు ఉపకారం చేసేవాళ్ళు,form_similar,,,,
B000900,ಪಿತ್ತಕೋಶ,పిత్తకోశం,pittakōśa,pittakōśaṁ,,kn: ಯಕೃತ್ತಿನಲ್ಲಿ ಉತ್ಪತ್ತಿಯಾಗುವ ಪಿತ್ತರಸವು ಸಂಗ್ರಹವಾಗುವ ಕೋಶ || te: జీర్ణక్రియకు తోర్పడే కాలేయంలో ఏర్పడే పైత్యరసం.,form_similar,,,,
B000901,ಪುರುಷಾಂಗ,పురుషాంగం,puruṣāṁga,puruṣāṁgaṁ,,kn: ಪುರುಷನ ಜನನ ಅಂಗ/ಜನನ್ನೇಂದ್ರಿಯ || te: పురుషునిలో సంతానోత్పత్తికి సహాయపడునది.,form_similar,,,,
B000902,ಪೂರ್ಣಕಾಯ,పూర్ణకాయం,pūrṇakāya,pūrṇakāyaṁ,,"kn: ಯಾರು ಅಂಗವಿಕಲನಲ್ಲವೋ || te: వస్తువు, ప్రాణుల యొక్క శరీరంలోని అంగాలన్నీ కలిసినవి",form_similar,,,,
B000903,ಪ್ರಕರಣ,ప్రకరణం,prakaraṇa,prakaraṇaṁ,,kn: ನಿರ್ದೇಶಿಸಿದ ಭಾವ ಅಥವಾ ಕ್ರಿಯೆಯನ್ನು ಪ್ರಚೋದಿಸುವ ವಸ್ತು ಅಥವಾ ಸಂದರ್ಭ || te: ప్రణాళిక కలిగి ఉండటం.,form_similar,,,,
B000904,ಪ್ರತಿಕೂಲ,ప్రతికూలం,pratikūla,pratikūlaṁ,,kn: ಯಾವುದು ಅನುಕೂಲ ಅಥವಾ ಸಾಧನೆಯ ಜೊತೆ ಇಲ್ಲವೋ || te: అనుకూలత లేకపోవడం,form_similar,,,,
B000905,ಪ್ರತಿಪಕ್ಷ,ప్రతిపక్షి,pratipakṣa,pratipakṣi,,kn: ವಿರೋಧ ಸ್ಥಾನದಲ್ಲಿರುವ ಪಕ್ಷ || te: ఒకరి వినాశనాన్ని కోరుకునేవాడు,form_similar,,,,
B000906,ಪ್ರತಿವಾದ,ప్రతివాదం,prativāda,prativādaṁ,,"kn: ಯಾವುದೇ ಮಾತು, ವಾಕ್ಯ, ಸಂಗತಿ, ಸಿದ್ಧಾಂತ ಮುಂತಾದವುಗಳ ಖಂಡನೆ ಮಾಡುವುದಕ್ಕೋಸ್ಕರ ವಿರೋಧಿಸುವುದಕ್ಕಾಗಿ ಮಾಡುವ ಮಾತು ಅಥವಾ ವಾದ || te: పనిని ఆపడానికి వ్యతిరేకంగా చేసే క్రియ",form_similar,,,,
B000907,ಪ್ರತೀಕಾರ,ప్రతీకారం,pratīkāra,pratīkāraṁ,,kn: ಮಾಡಿದ ಕೆಲಸಕ್ಕೆ ಪ್ರತಿಯಾಗಿ ದೊರಕುವ ಫಲ || te: ఒక చర్యకు ప్రతి దిశలో జరుగు చర్య.,form_similar,,,,
B000908,ಪ್ರದರ್ಶಕ,ప్రదర్శన,pradarśaka,pradarśana,,"kn: ವಸ್ತು ಮೊದಲಾದವುಗಳನ್ನು ಪ್ರದರ್ಶನ ಮಾಡುವವರು || te: వస్తువు, శక్తి మొదలుగునవి చూపించే క్రియ.",form_similar,,,,
B000909,ಪ್ರಭುತ್ವ,ప్రభుత్వం,prabhutva,prabhutvaṁ,,kn: ಸರ್ಕಾರದ ಆಡಳಿತವನ್ನು ನಡೆಸುವುದು || te: రాష్ట్రాన్ని లేదా దేశాన్ని శాసించే సంస్థ లేదా అధికారం.,form_similar,,,,
B000910,ಪ್ರವರ್ತಕ,ప్రవర్తన,pravartaka,pravartana,,kn: ಯಾವುದೇ ಒಂದು ಸಂಗತಿಯ ಹುಟ್ಟಿಗೆ ಕಾರಣವಾದವರು ಅಥವಾ ಒಂದರ ಹುಟ್ಟಿಗೆ ಮೂಲ ಕಾರಣಕರ್ತರಾದವರು || te: మంచి నడవడిక కలిగి మంచి ప్రవర్తన కలిగిన వాళ్ళు,form_similar,,,,
B000911,ಪ್ರಶಾಂತತೆ,ప్రశాంతత,praśāṁtate,praśāṁtata,,kn: ಒಂದು ಕಡೆ ಸ್ಥಿರವಾಗಿ ನಿಂತಿರುವ ಭಾವ ಅಥವಾ ಸ್ಥಿತಿ || te: అశాంతి కానిది,form_similar,,,,
B000912,ಪ್ರಸನ್ನತೆ,ప్రసన్నత,prasannate,prasannata,,"kn: ಯಾರಿಗೆ ಪ್ರಸನ್ನತೆ ಇದೆಯೋ || te: పగలు, ద్వేషాలు లేకుండా ఉండటం",form_similar,,,,
B000913,ಫಕಾರಾಂತ,పకారాంత,phakārāṁta,pakārāṁta,,kn: ಯಾವುದರ ಅಂತ್ಯವು ಫ ಅಕ್ಷರದಿಂದ ಆಗುತ್ತದೆಯೋ || te: ఏదైనా చివరలో ప అక్షరం వచ్చేటటువంటి,form_similar,,,,
B000914,ಬಂದಿಖಾನೆ,బందిఖానా,baṁdikhāne,baṁdikhānā,,"kn: ಪತ್ತೆ ಕೆಲಸಗಳನ್ನು ಪೂರೈಸಲು ಪೊಲೀಸರಿಗೆ ಕಾಲಾವಕಾಶ ಕೊಡುವ ಸಲುವಾಗಿ ಕೈದಿಗಳನ್ನು ಪೊಲೀಸರ ಯಾ ನ್ಯಾಯಾಧಿಕಾರಿಗಳ ವಶಕ್ಕೆ ಕೊಡುವುದು, || te: అపరాధులను, ఖైదీలను బంధించి ఉంచే ప్రదేశం",form_similar,,,,
B000915,ಬಲತ್ಕಾರ,బలత్కారం,balatkāra,balatkāraṁ,,kn: ಕಷ್ಟ ನೀಡುವ ಕ್ರಿಯೆ || te: ఇతరుల పైన బలత్కారంగా చేసే పని.,form_similar,,,,
B000916,ಬಲವಂತ,బలవంతం,balavaṁta,balavaṁtaṁ,,kn: ಧೈರ್ಯಶಾಲಿಯಾದ ಮತ್ತು ದೃಧವಾದ ಮೈಕಟ್ಟನು ಹೊಂದಿದ ಸಾಮಾನ್ಯರಿಗಿಂತ ಹೆಚ್ಚು ಬಲಶಾಲಿಯಾದ ವ್ಯಕ್ತಿ || te: ఇతరుల పైన బలత్కారంగా చేసే పని.,form_similar,,,,
B000917,ಭಾವಾರ್ಥ,భావార్థం,bhāvārtha,bhāvārthaṁ,,kn: ಯಾವುದೇ ವಿಷಯ ಸಂಗತಿಯ ಒಟ್ಟು ತಿರುಳನ್ನು ಸಂಕ್ಷಿಪ್ತಗೊಳಿಸಿದ ರೂಪ ಅಥವಾ ಒಂದು ದೀರ್ಘ ಕಥನದ ಅಥವಾ ವಿಷಯದ ಮೂಲ ಎಳೆ || te: ఆలోచనలతో వచ్చు సిద్థాంతం.,form_similar,,,,
B000918,ಭೂತಕಾಲ,భూతకాలం,bhūtakāla,bhūtakālaṁ,,kn: ವ್ಯಾಕರಣದಲ್ಲಿ ಆ ಕಾಲ ಕಳೆದುಹೋದ ಸಮಯದ ಕ್ರಿಯೆಗಳು ಅಥವಾ ಅವಸ್ಥೆಗಳ ಬಗ್ಗೆ ಹೇಳುತ್ತದೆ || te: రాబోయే కాలం.,form_similar,,,,
B000919,ಮಕರಂದ,మకరందం,makaraṁda,makaraṁdaṁ,,kn: ಒಂದು ಗಿಡ/ಪೊದೆಯ ಬೇರನ್ನು ಔಷಧಿಯ ತಯಾರಿಕೆಯಲ್ಲಿ ಬಳಸುತ್ತಾರೆ || te: సువాసన గల ఒక మొక్క,form_similar,,,,
B000920,ಮನಸ್ತಾಪ,మనస్తాపం,manastāpa,manastāpaṁ,,kn: ಇಬ್ಬರು ವ್ಯಕ್ತಿಗಳು ಅಥವಾ ದಳಗಳ ಶತ್ರುತ್ವಪೂರ್ಣವಾದ ತಮ್ಮ-ತಮ್ಮ ಮಾತಿನ ಮೇಲೆ ಒಬ್ಬರಿಗೊಬ್ಬರ ಮೇಲೆ ವಿರುದ್ಧ ದೃಢವಾಗುವ ಭಾವ || te: బాధ కలిగినప్పుడు వచ్చేది,form_similar,,,,
B000921,ಮಲದ್ವಾರ,మలద్వారం,maladvāra,maladvāraṁ,,kn: ಸೊಂಟದ ಹಿಂದಿನ ಕೆಳಭಾಗ || te: మల విసర్జన చేసే భాగం,form_similar,,,,
B000922,ಮಹಾದ್ವಾರ,మహాద్వారం,mahādvāra,mahādvāraṁ,,kn: ದೊಡ್ಡ ಬಾಗಿಲು || te: ఏదేని భవనానికి ఉండే ప్రముఖ ద్వారం,form_similar,,,,
B000923,ಮಹಾರಾಷ್ಟ್ರೀ,మహారాష్ట్ర,mahārāṣṭrī,mahārāṣṭra,,kn: ಮಹಾರಾಷ್ಟ್ರದಲ್ಲಿ ನೆಲೆಸಿರುವ || te: భారతదేశపు ఒక రాష్ట్రం.,form_similar,,,,
B000924,ಮಹೋತ್ಸವ,మహోత్సవం,mahōtsava,mahōtsavaṁ,,kn: ಯಾವುದಾದರು ಸಂಸ್ಥೆಯು ಆರಂಭಗೊಂಡ ದಿನದ ವಾರ್ಷಿಕೋತ್ಸವ ಸಮಾರಂಭ || te: అది ఒక శుభకార్యం. దాన్ని ఘనంగా జరుపుకుంటారు.,form_similar,,,,
B000925,ಮಾಘಮಾಸ,మాఘమాసం,māghamāsa,māghamāsaṁ,,kn: ಮಾಘಮಾಸದಲ್ಲಿ ಬರುವ || te: పుష్యమాసంకు ఫాల్గునమాసంకు మధ్యలో వచ్చే మాసం,form_similar,,,,
B000926,ಮಾರ್ಗದರ್ಷಿ,మార్గదర్శి,mārgadarṣi,mārgadarśi,,"kn: ಯಾವುದೇ ಗುಂಪು ಅಥವಾ ಸಮೂಹವನ್ನು ಮುನ್ನಡೆಸಬಹುದಾದ ದಾರಿಯನ್ನು ಸೂಚಿಸಬಹುದಾದವರು || te: తన సూచనలతో, సలహాలతో ఒక ఒక మంచి పథము వైపు నడిపేవాడు",form_similar,,,,
B000927,ಮಿತವ್ಯಯ,మితవ్యయం,mitavyaya,mitavyayaṁ,,kn: ಅನಗತ್ಯವಾಗಿ ಖರ್ಚು ಮಾಡದೆ ಇರುವುದು || te: తక్కువ ధనం ఖర్చుచేయడం.,form_similar,,,,
B000928,ಮಿತಿಮೀರಿದ,మితిమీరిన,mitimīrida,mitimīrina,,kn: ಬಹಳ ಜಾಸ್ತಿ ಅಥವಾ ಲೆಕ್ಕವಿಲ್ಲದಷ್ಟಿರುವುದು || te: శరీరాన్ని అదుపులో పెట్టుకొనకపోవుట.,form_similar,,,,
B000929,ಮಿಥ್ಯಾವಾದ,మిధ్యావాద,mithyāvāda,midhyāvāda,,kn: ಒಂದು ಸಿದ್ಧಾಂತದ ಪ್ರಕಾರ ಬ್ರಹ್ಮ ಸತ್ಯ ಮತ್ತು ಜಗತ್ತು ಮಿಥ್ಯ ಬ್ರಹ್ಮನ ಕಾರಣ ಜಗತ್ತು ಸತ್ಯವೆಂದು ಪ್ರತೀತವಾಗಿರುವುದು || te: కల్పించి మాట్లాడేవాడు,form_similar,,,,
B000930,ಮೂಲವ್ಯಾದಿ,మూలవ్యాధి,mūlavyādi,mūlavyādhi,,kn: ಸ್ತ್ರೀ ಜನನಾಂಗದ ಇನೊಂದು ಭಾಗ || te: ఒకరకమైన చర్మరోగం,form_similar,,,,
B000931,ಯರ್ಜುರ್ವೇದ,యజుర్వేద,yarjurvēda,yajurvēda,,"kn: ನಾಲ್ಕು ವೇದಗಳಲ್ಲಿ ಎರಡನೆಯದು ಯಜ್ಞ, ಯಾಗಗಳನ್ನು ಮಾಡುವ ವಿವರಣೆಯನ್ನು ಹೊಂದಿದೆ || te: యజుర్వేదంలో జ్ఞానం వున్నటువంటి",form_similar,,,,
B000932,ರಕ್ತನಾಳ,రక్తనాళం,raktanāḷa,raktanāḷaṁ,,kn: ಶರೀರದಲ್ಲಿ ರಕ್ತ ಹೃದಯಕ್ಕೆ ಸಾಗಿಸುವ ನಾಳ || te: శరీర లేదా సహజమైన అవయవాలకు సంబందించిన సమూహము,form_similar,,,,
B000933,ರಾಜಕುಮಾರ,రాజకుమారి,rājakumāra,rājakumāri,,kn: ಅವನು ರಾಜನ ಮಗ || te: రాజు యొక్క కుమార్తె,form_similar,,,,
B000934,ರಾಜಸ್ಥಾನ,రాజస్థానీ,rājasthāna,rājasthānī,,kn: ಭಾರತದ ಒಂದು ಮರುಭೂಮಿ ಅಥವಾ ಮರಳು ಭೂಮಿ ರಾಜ್ಯ || te: రాజస్థాన్ కు చెందిన,form_similar,,,,
B000935,ರಾಜಸ್ಥಾನಿ,రాజస్థాన్,rājasthāni,rājasthān,,kn: ರಾಜಸ್ಥಾನದ ಅಥವಾ ರಾಜಸ್ಥಾನಕ್ಕೆ ಸಂಬಂಧಿಸಿದ || te: భారతదేశములోని ఒక ఎడారి ప్రాంతము.,form_similar,,,,
B000936,ವಾಸ್ತುಶಿಲ್ಪ,వాస్తుశిల్పి,vāstuśilpa,vāstuśilpi,,"kn: ವಾಸ್ತು ಅಥವಾ ಮನೆ, ಬಂಗಳೆ ಇತ್ಯಾದಿ ಮಾಡುವ ಕಲೆ ಹೊಂದಿರುವವ || te: వాస్తుశిల్పానికి సంబంధించిన.-ఈ మందిరం తన వాస్తుశిల్ప అందానికి ప్రసిద్ధి.-వాస్తుశిల్పి.వాస్తుశిల్పానికి సంబంధించిన.-ఈ మందిరం తన వాస్తుశిల్ప అందానికి ప్రసిద్ధి.-వాస్తుశిల్పి.వాస్తుశిల్పానికి సంబంధించిన.-ఈ మందిరం తన వాస్తుశిల్ప అందానికి ప్రసిద్ధి.వాస్తుశిల్పానికి సంబంధించిన.",form_similar,,,,
B000937,ವಿಧ್ವಂಸ,విధ్వంసం,vidhvaṁsa,vidhvaṁsaṁ,,kn: ಪೂರ್ತಿಯಾಗಿ ನಾಶಗೊಳಿಸುವುದು || te: ప్రకృతిని నాశనం చేసేది,form_similar,,,,
B000938,ವಿಭಾಜಕ,విభాజకం,vibhājaka,vibhājakaṁ,,kn: ಆ ಅಂಕ ಅಥವಾ ಸಂಖ್ಯೆಯಿಂದ ಯಾವುದೇ ಸಂಖ್ಯೆ ಅಥವಾ ರಾಶಿಯನ್ನು ಭಾಗಕಾರ ಮಾಡುವರು || te: దేనితో అయితే విభజించబడుతుందో,form_similar,,,,
B000939,ವೈಕುಂಠ,వైకుంఠం,vaikuṁṭha,vaikuṁṭhaṁ,,kn: ಮನಮೋಹಕ ಮತ್ತು ಸುಖಃದಾಯಕವಾದ ಸ್ಥಳ ಅಥವಾ ಸ್ಥಾನ || te: విష్ణువు నివాసముండే స్థలం,form_similar,,,,
B000940,ವ್ಯಭಿಚಾರ,వ్యభిచారి,vyabhicāra,vyabhicāri,,kn: ಆ ಕಾರ್ಯ ನೀತಿಗೆ ವಿರುದ್ಧವಾದದ್ದು || te: చెడుపనులు చేసే వ్యక్తి.,form_similar,,,,
B000941,ವ್ಯವಹಾರ,వ్యవహారం,vyavahāra,vyavahāraṁ,,kn: ಯಾವುದೋ ವಸ್ತುವನ್ನು ಉಪಯೋಗಕ್ಕೆ ಬರುವಂತೆ ಮಾಡುವ ಕ್ರಿಯೆ ಅಥವಾ ಭಾವನೆ || te: సామాజిక సంబంధంలో ఇతరులతో చేయు ప్రవర్తన.,form_similar,,,,
B000942,ಶತ್ರುವಿನ,శత్రువైన,śatruvina,śatruvaina,,kn: ಯಾರ ಒಬ್ಬರ ಜೊತೆ ಹಗೆತನವಿರುವುದು || te: విరుద్దముగా విద్రోహక పని చేసేవాడు.,form_similar,,,,
B000943,ಸಂಕ್ಷಿಪ್ತ,సంక్షిప్తం,saṁkṣipta,saṁkṣiptaṁ,,kn: ಯಾವುದೋ ಒಂದರ ಮೇಲೆ ಹಸ್ತಾಕ್ಷರದ ರೂಪದಲ್ಲಿ ಹೆಸರಿನ ಆರಂಭದ ಅಕ್ಷರವನ್ನು ಬರೆಯುವ || te: కార్యానికి సంబంధించిన ముఖ్య విషయాలు తెలియజేయుట.,form_similar,,,,
